time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
3.133356571197509766e-01,-4.314320976845920086e-04,-2.684466540813446045e-03,-3.211486712098121643e-02,1.719440370798110962e-01,7.561841048300266266e-04,1.459918566979467869e-04
3.166689872741699219e-01,-4.793690168298780918e-04,-2.684466540813446045e-03,-3.659298270940780640e-02,8.074138313531875610e-02,2.098835539072751999e-04,1.040835777530446649e-04
3.200023174285888672e-01,-4.793690095539204776e-05,-2.300971187651157379e-03,7.175035774707794189e-02,3.672424554824829102e-01,1.646602060645818710e-03,3.203918458893895149e-04
3.233356475830078125e-01,-2.396845084149390459e-04,-3.451456781476736069e-03,2.380497194826602936e-02,-1.617262512445449829e-01,5.413456237874925137e-04,8.384395041503012180e-04
3.266689777374267578e-01,-4.314320976845920086e-04,-3.451456781476736069e-03,-1.767635717988014221e-02,-1.960037648677825928e-01,-8.731300476938486099e-04,-1.422025088686496019e-04
3.300023078918457031e-01,-2.876213984563946724e-04,-3.834952134639024734e-03,2.443311363458633423e-02,-2.516944408416748047e-01,5.294985603541135788e-04,1.249890075996518135e-03
3.333356380462646484e-01,-9.587380336597561836e-04,-1.533980830572545528e-03,-1.211931034922599792e-01,7.433050870895385742e-01,1.793945848476141691e-04,9.568673558533191681e-04
3.366689682006835938e-01,-6.231797160580754280e-04,-1.917476067319512367e-03,-1.282514538615942001e-02,3.206398189067840576e-01,-1.127914059907197952e-03,1.219138968735933304e-03
3.400025367736816406e-01,-8.628641953691840172e-04,-2.684466540813446045e-03,-3.915108740329742432e-02,-1.739093065261840820e-01,1.109631615690886974e-03,-1.855201786383986473e-03
3.433358669281005859e-01,-8.149273344315588474e-04,-2.684466540813446045e-03,-6.637463346123695374e-03,-1.545236706733703613e-01,-7.936113397590816021e-04,6.389562622644007206e-05
3.466691970825195312e-01,-3.355583176016807556e-04,-2.300971187651157379e-03,1.084505692124366760e-01,1.635556519031524658e-01,-1.459834747947752476e-04,1.283894525840878487e-03
3.500025272369384766e-01,-9.108011145144701004e-04,-3.067961661145091057e-03,-3.435042873024940491e-02,-5.919974669814109802e-02,4.367665969766676426e-04,9.727987926453351974e-04
3.533358573913574219e-01,-6.231797160580754280e-04,-2.300971187651157379e-03,2.265183813869953156e-02,2.995007634162902832e-01,-9.642898658057674766e-05,-1.237346295965835452e-04
3.566691875457763672e-01,-4.793690168298780918e-04,-3.451456781476736069e-03,4.411746934056282043e-02,-2.035317420959472656e-01,7.852952112443745136e-04,5.844328552484512329e-04
3.600025177001953125e-01,-3.834952076431363821e-04,-3.451456781476736069e-03,5.388437211513519287e-02,-9.157074615359306335e-03,-6.284956471063196659e-04,5.926628728047944605e-05
3.633358478546142578e-01,-4.314320976845920086e-04,-4.601942375302314758e-03,3.393832966685295105e-02,-4.835444390773773193e-01,-1.160988234914839268e-03,1.008539460599422455e-03
3.666691780090332031e-01,-2.876213984563946724e-04,-2.684466540813446045e-03,6.421323865652084351e-02,4.202814698219299316e-01,3.722691326402127743e-04,5.199831211939454079e-04
3.700025081634521484e-01,-4.793690168298780918e-04,-3.451456781476736069e-03,3.048400208353996277e-02,-1.956359483301639557e-02,-8.324622176587581635e-04,1.825143932364881039e-03
3.733358383178710938e-01,-1.102548674680292606e-03,-2.300971187651157379e-03,-9.331499040126800537e-02,2.932832837104797363e-01,-1.977641659323126078e-04,-1.874303328804671764e-03
3.766694068908691406e-01,-1.150485593825578690e-03,-1.917476067319512367e-03,-9.143316745758056641e-02,4.039633572101593018e-01,2.755596069619059563e-04,-1.025742894853465259e-04
3.800027370452880859e-01,-1.054611871950328350e-03,-2.300971187651157379e-03,-4.582207277417182922e-02,1.641269028186798096e-01,5.688368109986186028e-04,2.978677512146532536e-04
3.833360671997070312e-01,-9.108011145144701004e-04,-2.300971187651157379e-03,2.869702875614166260e-03,-2.179325558245182037e-03,-5.970039183011977002e-07,-1.375540450681000948e-04
3.866693973541259766e-01,-6.231797160580754280e-04,-3.451456781476736069e-03,7.271969318389892578e-02,-3.152041137218475342e-01,-1.846188097260892391e-04,3.982695343438535929e-04
3.900027275085449219e-01,-9.108011145144701004e-04,-2.300971187651157379e-03,-6.633022800087928772e-03,2.207527309656143188e-01,-3.624556993599981070e-04,4.048529663123190403e-04
3.933362960815429688e-01,-7.190534961409866810e-04,-3.451456781476736069e-03,2.534738741815090179e-02,-1.070965901017189026e-01,-9.874510578811168671e-04,1.610418781638145447e-03
3.966696262359619141e-01,-7.669904152862727642e-04,-3.451456781476736069e-03,4.364941734820604324e-03,-1.395698934793472290e-01,-2.915848162956535816e-04,-3.609772247727960348e-04
4.000029563903808594e-01,-9.587380336597561836e-04,-3.451456781476736069e-03,-4.695470631122589111e-02,-1.591118276119232178e-01,-7.862712955102324486e-04,1.484966254793107510e-03
4.033362865447998047e-01,-9.108011145144701004e-04,-2.684466540813446045e-03,-3.646231442689895630e-02,2.711679935455322266e-01,-9.463895694352686405e-04,1.961438916623592377e-03
4.066696166992187500e-01,-7.190534961409866810e-04,-2.684466540813446045e-03,1.306228525936603546e-02,1.404266059398651123e-01,7.553061586804687977e-04,9.780097752809524536e-04
4.100029468536376953e-01,-9.587380336597561836e-04,-2.300971187651157379e-03,-2.973123081028461456e-02,1.529543995857238770e-01,-1.323536707786843181e-04,1.245055696927011013e-03
4.133362770080566406e-01,-1.054611871950328350e-03,-2.300971187651157379e-03,-3.676442801952362061e-02,-3.321119770407676697e-02,-2.287533134222030640e-04,4.041848005726933479e-04
4.166696071624755859e-01,-8.628641953691840172e-04,-1.533980830572545528e-03,1.866473071277141571e-02,4.775271117687225342e-01,7.446081144735217094e-04,2.033543278230354190e-04
4.200029373168945312e-01,-9.587380336597561836e-04,-3.067961661145091057e-03,-2.398219890892505646e-03,-3.145675957202911377e-01,1.081548471120186150e-04,3.649712307378649712e-04
4.233362674713134766e-01,-9.587380336597561836e-04,-2.684466540813446045e-03,-9.927548468112945557e-03,7.662099233129993081e-05,-9.066525963135063648e-04,-3.529229143168777227e-04
4.266695976257324219e-01,-6.711166352033615112e-04,-4.218447487801313400e-03,4.084782302379608154e-02,-5.102388858795166016e-01,1.236664364114403725e-03,1.773517113178968430e-03
4.300029277801513672e-01,-7.669904152862727642e-04,-3.451456781476736069e-03,3.321731230244040489e-03,-7.961782068014144897e-02,-1.042379182763397694e-03,7.644196739420294762e-04
4.333362579345703125e-01,-9.587380336597561836e-04,-3.451456781476736069e-03,-6.440263986587524414e-02,2.553850226104259491e-02,-9.271480957977473736e-04,1.407625386491417885e-03
4.366695880889892578e-01,-7.190534961409866810e-04,-3.834952134639024734e-03,-1.700726523995399475e-02,-1.222482547163963318e-01,-4.098877543583512306e-04,6.643996457569301128e-04
4.400029182434082031e-01,-6.231797160580754280e-04,-3.834952134639024734e-03,7.041967473924160004e-03,-1.793177425861358643e-01,2.997162810061126947e-04,1.371771330013871193e-03
4.433362483978271484e-01,-9.108011145144701004e-04,-4.218447487801313400e-03,-5.154934152960777283e-02,-5.611286759376525879e-01,-2.312675205757841468e-04,1.675876905210316181e-03
4.466698169708251953e-01,-8.628641953691840172e-04,-2.300971187651157379e-03,-2.496848814189434052e-02,1.789769530296325684e-01,-6.053417018847540021e-05,8.761431672610342503e-04
4.500031471252441406e-01,-1.006674952805042267e-03,-2.300971187651157379e-03,-3.652719780802726746e-02,-2.796589955687522888e-02,8.634721743874251842e-04,1.487728208303451538e-03
4.533364772796630859e-01,-8.628641953691840172e-04,-1.150485593825578690e-03,1.206976175308227539e-02,4.220833480358123779e-01,2.373053430346772075e-04,9.553123381920158863e-04
4.566698074340820312e-01,-1.102548674680292606e-03,-1.917476067319512367e-03,-1.839063502848148346e-02,-7.626681774854660034e-02,1.920014037750661373e-04,2.053954813163727522e-04
4.600031375885009766e-01,-1.006674952805042267e-03,-2.300971187651157379e-03,1.333475299179553986e-02,-1.945978999137878418e-01,4.801420072908513248e-05,-1.025837496854364872e-03
4.633364677429199219e-01,-8.628641953691840172e-04,-2.684466540813446045e-03,3.729935735464096069e-02,-2.608219683170318604e-01,6.208419217728078365e-04,1.299608964473009109e-03
4.666697978973388672e-01,-6.711166352033615112e-04,-3.067961661145091057e-03,5.861995741724967957e-02,-2.493315190076828003e-01,3.609031264204531908e-04,1.064287498593330383e-03
4.700031280517578125e-01,-3.834952076431363821e-04,-3.067961661145091057e-03,9.555142372846603394e-02,-1.738195419311523438e-01,-1.787629327736794949e-03,7.779598236083984375e-04
4.733364582061767578e-01,-4.793690168298780918e-04,-1.917476067319512367e-03,4.455515369772911072e-02,6.184410452842712402e-01,-2.109285560436546803e-04,1.487260800786316395e-03
4.766697883605957031e-01,-4.314320976845920086e-04,-3.067961661145091057e-03,4.127747565507888794e-02,1.731881685554981232e-02,2.593593671917915344e-04,1.087101991288363934e-03
4.800031185150146484e-01,-6.711166352033615112e-04,-2.300971187651157379e-03,-1.762667670845985413e-02,3.758105933666229248e-01,-1.565526326885446906e-05,3.711472527356818318e-05
4.833366870880126953e-01,-6.711166352033615112e-04,-3.067961661145091057e-03,-8.968588896095752716e-03,-6.064924970269203186e-02,-1.531345187686383724e-03,2.282083500176668167e-03
4.866700172424316406e-01,-8.149273344315588474e-04,-2.684466540813446045e-03,-2.747935615479946136e-02,-3.936911467462778091e-03,-7.105799741111695766e-04,6.140303448773920536e-04
4.900033473968505859e-01,-1.102548674680292606e-03,-1.917476067319512367e-03,-7.580564916133880615e-02,2.638049423694610596e-01,-9.948288789018988609e-05,1.374722807668149471e-03
