time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
1.410264968872070312e-01,5.012282133102416992e-01,-2.782257795333862305e+00,2.162012100219726562e+01,7.486022710800170898e-01,7.428334793075919151e-04,-1.060738693922758102e-03
1.420269012451171875e-01,5.410637855529785156e-01,-2.779956817626953125e+00,2.158039665222167969e+01,1.212651371955871582e+00,-5.699494504369795322e-04,-1.371888094581663609e-03
1.430270671844482422e-01,5.410637855529785156e-01,-2.779956817626953125e+00,2.158039665222167969e+01,1.212651371955871582e+00,-5.699494504369795322e-04,-1.371888094581663609e-03
1.440272331237792969e-01,5.786942839622497559e-01,-2.776888847351074219e+00,2.133010673522949219e+01,1.600326895713806152e+00,1.914853783091530204e-04,-7.280562422238290310e-04
1.450273990631103516e-01,6.181463599205017090e-01,-2.772286891937255859e+00,2.132052993774414062e+01,2.241935253143310547e+00,4.859595501329749823e-04,-7.352412794716656208e-04
1.460275650024414062e-01,6.181463599205017090e-01,-2.772286891937255859e+00,2.132052993774414062e+01,2.241935253143310547e+00,4.859595501329749823e-04,-7.352412794716656208e-04
1.470277309417724609e-01,6.554892063140869141e-01,-2.768068313598632812e+00,2.111071968078613281e+01,2.474674224853515625e+00,-6.870159413665533066e-04,-6.333432975225150585e-04
1.480278968811035156e-01,6.554892063140869141e-01,-2.768068313598632812e+00,2.111071968078613281e+01,2.474674224853515625e+00,-6.870159413665533066e-04,-6.333432975225150585e-04
1.490280628204345703e-01,6.936469674110412598e-01,-2.761165380477905273e+00,2.093250846862792969e+01,3.325937032699584961e+00,3.078320296481251717e-04,-2.001308836042881012e-03
1.500282287597656250e-01,6.936469674110412598e-01,-2.761165380477905273e+00,2.093250846862792969e+01,3.325937032699584961e+00,3.078320296481251717e-04,-2.001308836042881012e-03
1.510286331176757812e-01,7.312294840812683105e-01,-2.754646062850952148e+00,2.072020339965820312e+01,3.629796028137207031e+00,1.392889069393277168e-03,-9.826841996982693672e-04
1.520287990570068359e-01,7.312294840812683105e-01,-2.754646062850952148e+00,2.072020339965820312e+01,3.629796028137207031e+00,1.392889069393277168e-03,-9.826841996982693672e-04
1.530289649963378906e-01,7.679012417793273926e-01,-2.747743129730224609e+00,2.040892791748046875e+01,3.735531091690063477e+00,7.134521001717075706e-05,-1.065668649971485138e-03
1.540291309356689453e-01,7.679012417793273926e-01,-2.747743129730224609e+00,2.040892791748046875e+01,3.735531091690063477e+00,7.134521001717075706e-05,-1.065668649971485138e-03
1.550292968750000000e-01,8.041415214538574219e-01,-2.739689826965332031e+00,2.010740852355957031e+01,4.025254249572753906e+00,-5.927967140451073647e-05,-8.576848194934427738e-04
1.560294628143310547e-01,8.041415214538574219e-01,-2.739689826965332031e+00,2.010740852355957031e+01,4.025254249572753906e+00,-5.927967140451073647e-05,-8.576848194934427738e-04
